# tstamp	temp	rate	angle	adjusted_rate
1268594698.854292 33.549999 -0.908900 -5.070839 -0.877485
1268594698.954317 33.549999 -1.622600 -5.229957 -1.591185
1268594699.154311 33.549999 -0.835700 -5.459134 -0.804285
1268594699.254316 33.549999 -0.451400 -5.501133 -0.419985
1268594699.354324 33.549999 -0.725900 -5.570581 -0.694485
1268594699.454331 33.549999 -0.353800 -5.602820 -0.322385
1268594699.554336 33.549999 -0.948550 -5.694533 -0.917135
1268594699.654355 33.549999 -0.362950 -5.727687 -0.331535
1268594699.854357 33.549999 -0.649650 -5.852249 -0.618235
1268594699.954363 33.549999 0.134200 -5.835687 0.165615
1268594700.054370 33.549999 0.173850 -5.815161 0.205265
1268594700.154377 33.549999 0.512400 -5.760779 0.543815
1268594700.254383 33.549999 0.311100 -5.726528 0.342515
1268594700.354389 33.549999 -0.088450 -5.732231 -0.057035
1268594700.454394 33.549999 -0.006100 -5.729700 0.025315
1268594700.554412 33.549999 -0.988200 -5.825378 -0.956785
1268594700.754414 33.549999 4.959300 -5.222210 4.990715
1268594700.854421 33.549999 5.785850 -4.640484 5.817265
1268594700.954428 33.549999 5.026400 -4.134702 5.057815
1268594701.054435 33.549999 5.374100 -3.594151 5.405515
1268594701.154441 33.549999 3.934500 -3.197559 3.965915
1268594701.254802 33.549999 2.921900 -2.902228 2.953315
1268594701.454460 33.549999 1.762900 -2.354265 1.794315
1268594701.554467 33.549999 1.518900 -2.199233 1.550315
1268594701.654473 33.549999 1.869650 -2.009127 1.901065
1268594701.754481 33.549999 1.552450 -1.850740 1.583865
1268594701.854487 33.549999 1.259650 -1.721634 1.291065
1268594701.954518 33.549999 0.637450 -1.654747 0.668865
1268594702.154507 33.549999 -1.790350 -1.899784 -1.758935
1268594702.254513 33.549999 -1.958100 -2.092453 -1.926685
1268594702.354520 33.549999 -2.464400 -2.335751 -2.432985
1268594702.454528 33.549999 -1.665300 -2.499140 -1.633885
1268594702.554534 33.599998 -1.863550 -2.682353 -1.832135
1268594702.654551 33.599998 -2.000800 -2.879292 -1.969385
1268594702.854552 33.549999 -1.744600 -3.216439 -1.713185
1268594702.954559 33.549999 -2.061800 -3.419477 -2.030385
1268594703.054566 33.549999 -1.683600 -3.584696 -1.652185
1268594703.154572 33.549999 -1.668350 -3.748389 -1.636935
1268594703.254578 33.549999 -1.607350 -3.905983 -1.575935
1268594703.354587 33.549999 -0.710650 -3.973906 -0.679235
1268594703.454592 33.549999 -1.171200 -4.087885 -1.139785
1268594703.554601 33.549999 -1.582950 -4.243038 -1.551535
1268594703.654607 33.549999 -1.076650 -4.347562 -1.045235
1268594703.754614 33.549999 -1.567700 -4.501190 -1.536285
1268594703.854618 33.549999 -1.216950 -4.619744 -1.185535
1268594703.954626 33.549999 -1.207800 -4.737382 -1.176385
1268594704.054630 33.549999 -0.902800 -4.824521 -0.871385
1268594704.154639 33.549999 -0.972950 -4.918674 -0.941535
1268594704.254665 33.549999 -1.363350 -5.051868 -1.331935
1268594704.454658 33.549999 -2.418650 -5.367360 -2.387235
1268594704.554665 33.549999 -1.552450 -5.519463 -1.521035
1268594704.654670 33.549999 -1.884900 -5.704812 -1.853485
1268594704.754677 33.549999 -0.811300 -5.782800 -0.779885
1268594704.854684 33.549999 1.030900 -5.676569 1.062315
1268594704.954711 33.549999 5.105700 -5.162857 5.137115
1268594705.154703 33.549999 9.482450 -3.462604 9.513865
1268594705.254709 33.549999 12.444000 -2.215063 12.475415
1268594705.354716 33.549999 8.680300 -1.343891 8.711715
1268594705.454722 33.549999 6.383650 -0.702385 6.415065
1268594705.554729 33.549999 2.110600 -0.488183 2.142015
1268594705.654744 33.549999 1.238300 -0.361212 1.269715
1268594705.854749 33.549999 -1.817800 -0.500719 -1.786385
1268594705.954756 33.549999 -1.238300 -0.621407 -1.206885
1268594706.054763 33.549999 -1.351150 -0.753381 -1.319735
1268594706.154769 33.549999 -1.653100 -0.915549 -1.621685
1268594706.254775 33.549999 0.240950 -0.888313 0.272365
1268594706.354789 33.549999 -0.710650 -0.956236 -0.679235
1268594706.554796 33.549999 -0.988200 -1.113433 -0.956785
1268594706.654802 33.549999 -0.606950 -1.170987 -0.575535
1268594706.754808 33.549999 -1.305400 -1.298385 -1.273985
1268594706.854825 33.549999 -0.298900 -1.325134 -0.267485
1268594707.054829 33.549999 -0.878400 -1.413706 -0.846985
1268594707.154835 33.549999 -0.271450 -1.437709 -0.240035
1268594707.254850 33.549999 -0.576450 -1.492213 -0.545035
1268594707.454854 33.549999 -0.850950 -1.666185 -0.819535
1268594707.554861 33.549999 -1.076650 -1.770708 -1.045235
1268594707.654866 33.549999 1.558550 -1.611712 1.589965
1268594707.754874 33.549999 3.373300 -1.271240 3.404715
1268594707.854880 33.549999 3.611200 -0.906979 3.642615
1268594707.954907 33.549999 3.153700 -0.588467 3.185115
1268594708.154900 33.549999 2.860900 -0.045079 2.892315
1268594708.254907 33.549999 3.885700 0.346632 3.917115
1268594708.354912 33.549999 6.252500 0.975024 6.283915
1268594708.454921 33.549999 11.376500 2.115815 11.407915
1268594708.554926 33.549999 12.203050 3.339262 12.234465
1268594708.654944 33.549999 17.296550 5.072058 17.327965
1268594708.854947 33.549999 15.222550 8.361056 15.253965
1268594708.954953 33.549999 17.729650 10.137163 17.761065
1268594709.054960 33.549999 18.110900 11.951394 18.142315
1268594709.154966 33.549999 16.509650 13.605501 16.541065
1268594709.254971 33.549999 19.340050 15.542647 19.371465
1268594709.354979 33.549999 20.538700 17.599659 20.570115
1268594709.454986 33.549999 18.351850 19.437985 18.383265
1268594709.554993 33.549999 19.160100 21.357137 19.191515
1268594709.655000 33.549999 16.906150 23.050894 16.937565
1268594709.755005 33.549999 13.969000 24.450935 14.000415
1268594709.855010 33.549999 12.090200 25.663097 12.121615
1268594709.955017 33.549999 11.141650 26.780403 11.173065
1268594710.055024 33.549999 10.260200 27.809565 10.291615
1268594710.155030 33.549999 10.424900 28.855196 10.456315
1268594710.255046 33.549999 12.721550 30.130493 12.752965
1268594710.455050 33.549999 18.422000 33.584190 18.453415
1268594710.555058 33.549999 21.895950 35.776927 21.927365
1268594710.655065 33.549999 23.713750 38.151443 23.745165
1268594710.755070 33.549999 26.699700 40.824555 26.731115
1268594710.855078 33.549999 27.934950 43.621191 27.966365
1268594710.955103 33.549999 29.527050 46.577038 29.558465
1268594711.155096 33.549999 27.721450 52.325556 27.752865
1268594711.255102 33.549999 25.339400 54.862637 25.370815
1268594711.355110 33.549999 20.858950 56.951674 20.890365
1268594711.455116 33.549999 16.579800 58.612795 16.611215
1268594711.555122 33.549999 13.264450 59.942382 13.295865
1268594711.655130 33.549999 11.675400 61.113063 11.706815
1268594711.755135 33.549999 10.058900 62.122095 10.090315
1268594711.855142 33.549999 8.747400 62.999976 8.778815
1268594711.955148 33.549999 7.579250 63.761043 7.610665
1268594712.055157 33.549999 6.228100 64.386994 6.259515
1268594712.155162 33.549999 4.620750 64.852211 4.652165
1268594712.255168 33.549999 4.291350 65.284487 4.322765
1268594712.355175 33.549999 4.184600 65.706089 4.216015
1268594712.455181 33.549999 3.757600 66.084990 3.789015
1268594712.555188 33.549999 4.154100 66.503542 4.185515
1268594712.655194 33.549999 5.160600 67.022743 5.192015
1268594712.755200 33.549999 4.465200 67.472405 4.496615
1268594712.855207 33.549999 6.161000 68.091646 6.192415
1268594712.955214 33.549999 7.298650 68.824653 7.330065
1268594713.055222 33.549999 5.746200 69.402414 5.777615
1268594713.155237 33.549999 5.499150 69.955471 5.530565
1268594713.255240 33.549999 4.215100 70.380122 4.246515
1268594713.355241 33.549999 3.559350 70.739199 3.590765
1268594713.455246 33.549999 3.315350 71.073875 3.346765
1268594713.555254 33.549999 3.007300 71.377747 3.038715
1268594713.655282 33.549999 2.824300 71.663318 2.855715
1268594713.855274 33.549999 2.537600 72.230496 2.569015
1268594713.955300 33.549999 1.964200 72.430058 1.995615
1268594714.155292 33.549999 1.460950 72.776721 1.492365
1268594714.255300 33.549999 1.970300 72.976892 2.001715
1268594714.355305 33.549999 2.299700 73.210004 2.331115
1268594714.455315 33.549999 2.537600 73.466905 2.569015
1268594714.555319 33.549999 1.808650 73.650912 1.840065
1268594714.655342 33.549999 1.802550 73.834308 1.833965
1268594714.855338 33.549999 1.744600 74.149556 1.776015
1268594714.955345 33.549999 6.737450 74.826443 6.768865
1268594715.055352 33.549999 7.298650 75.559449 7.330065
1268594715.155360 33.549999 8.841950 76.446786 8.873365
1268594715.255364 33.549999 9.189650 77.368892 9.221065
1268594715.355375 33.549999 8.329550 78.204989 8.360965
1268594715.455378 33.549999 8.951750 79.103305 8.983165
1268594715.555445 33.549999 7.954400 79.901887 7.985815
1268594715.755398 33.549999 6.243350 81.237055 6.274765
1268594715.855404 33.549999 5.578450 81.798041 5.609865
1268594715.955411 33.599998 4.263900 82.227573 4.295315
1268594716.055418 33.599998 4.096150 82.640329 4.127565
1268594716.155425 33.549999 3.513600 82.994831 3.545015
1268594716.255431 33.549999 3.367200 83.334692 3.398615
1268594716.355436 33.549999 3.708800 83.708714 3.740215
1268594716.455443 33.549999 3.287900 84.040645 3.319315
1268594716.555450 33.549999 2.275300 84.271317 2.306715
1268594716.655456 33.549999 2.705350 84.544993 2.736765
1268594716.755480 33.549999 1.534150 84.701550 1.565565
1268594716.955478 33.549999 1.101050 84.965558 1.132465
1268594717.055482 33.549999 0.841800 85.052879 0.873215
1268594717.155489 33.549999 1.348100 85.190831 1.379515
1268594717.255495 33.549999 1.369450 85.330917 1.400865
1268594717.355503 33.549999 0.820450 85.416104 0.851865
1268594717.455509 33.549999 -0.006100 85.418635 0.025315
1268594717.555515 33.549999 -1.113250 85.310452 -1.081835
1268594717.655528 33.549999 -2.488800 85.064713 -2.457385
1268594717.855535 33.549999 -3.989400 84.337471 -3.957985
1268594717.955541 33.549999 -3.428200 83.997793 -3.396785
1268594718.055549 33.549999 -3.376350 83.663299 -3.344935
1268594718.155556 33.549999 -2.818200 83.384621 -2.786785
1268594718.255561 33.549999 -3.391600 83.048602 -3.360185
1268594718.355586 33.549999 -2.772450 82.774499 -2.741035
1268594718.555581 33.599998 -3.980250 82.046647 -3.948835
1268594718.655590 33.599998 -3.062200 81.743568 -3.030785
1268594718.755593 33.549999 -3.187250 81.427985 -3.155835
1268594718.855600 33.549999 -2.885300 81.142596 -2.853885
1268594718.955607 33.549999 -2.717550 80.873983 -2.686135
1268594719.055620 33.549999 -2.827350 80.594389 -2.795935
1268594719.155621 33.549999 -3.269600 80.270571 -3.238185
1268594719.255629 33.549999 -2.806000 79.993112 -2.774585
1268594719.355634 33.599998 -3.556300 79.640624 -3.524885
1268594719.455649 33.599998 -2.985950 79.345170 -2.954535
1268594719.655652 33.549999 -1.906250 78.864063 -1.874835
1268594719.755662 33.599998 -1.165100 78.750695 -1.133685
1268594719.855666 33.599998 -0.732000 78.680636 -0.700585
1268594719.955672 33.599998 -0.036600 78.680118 -0.005185
1268594720.055679 33.599998 1.393850 78.822644 1.425265
1268594720.155686 33.549999 0.841800 78.909966 0.873215
1268594720.255693 33.549999 0.320250 78.945132 0.351665
1268594720.355698 33.599998 1.726300 79.120904 1.757715
1268594720.455707 33.599998 2.360700 79.360115 2.392115
1268594720.555713 33.549999 2.260050 79.589262 2.291465
1268594720.655722 33.549999 2.815150 79.873918 2.846565
1268594720.851732 33.549999 2.717550 80.370336 2.748965
1268594720.951737 33.549999 1.842200 80.557698 1.873615
1268594721.055745 33.549999 2.092300 80.770069 2.123715
1268594721.155750 33.549999 1.762900 80.949501 1.794315
1268594721.255759 33.549999 1.823900 81.135032 1.855315
1268594721.355785 33.549999 1.445700 81.282744 1.477115
1268594721.551777 33.549999 2.424750 81.761167 2.456165
1268594721.651783 33.549999 3.943650 82.158673 3.975065
1268594721.751794 33.549999 5.941400 82.755955 5.972815
1268594721.855826 33.549999 6.365350 83.395631 6.396765
1268594722.055819 33.549999 4.919650 84.442574 4.951065
1268594722.251824 33.549999 3.428200 85.232402 3.459615
1268594722.351830 33.549999 3.672200 85.602764 3.703615
1268594722.451836 33.549999 3.620350 85.967940 3.651765
1268594722.551842 33.549999 2.610800 86.232162 2.642215
1268594722.655850 33.549999 1.567700 86.392073 1.599115
1268594722.851863 33.549999 0.430050 86.605146 0.461465
1268594722.951871 33.549999 -0.042700 86.604018 -0.011285
1268594723.051876 33.549999 -0.427000 86.564459 -0.395585
1268594723.151883 33.599998 -0.869250 86.480676 -0.837835
1268594723.251890 33.599998 -0.857050 86.398112 -0.825635
1268594723.351897 33.599998 -1.149850 86.286269 -1.118435
1268594723.451907 33.599998 -1.381650 86.151245 -1.350235
1268594723.551909 33.549999 -0.829600 86.071427 -0.798185
1268594723.651916 33.549999 -1.357250 85.938843 -1.325835
1268594723.751923 33.599998 -1.067500 85.835235 -1.036085
1268594723.851929 33.599998 -0.738100 85.764566 -0.706685
1268594723.951935 33.549999 -1.101050 85.657603 -1.069635
1268594724.051941 33.549999 -0.857050 85.575039 -0.825635
1268594724.151952 33.599998 -0.265350 85.551646 -0.233935
1268594724.251955 33.599998 -0.512400 85.503547 -0.480985
1268594724.351965 33.549999 -0.902800 85.416409 -0.871385
1268594724.451968 33.549999 -1.183400 85.301210 -1.151985
1268594724.551975 33.549999 -0.933300 85.211022 -0.901885
1268594724.651982 33.549999 -0.936350 85.120528 -0.904935
1268594724.751987 33.549999 -0.536800 85.069990 -0.505385
1268594724.851993 33.549999 -0.134200 85.059711 -0.102785
1268594724.952001 33.599998 0.201300 85.082983 0.232715
1268594725.052027 33.599998 -0.015250 85.084599 0.016165
1268594725.252029 33.599998 -0.301950 85.024392 -0.270535
1268594725.352029 33.549999 -0.765550 84.950979 -0.734135
1268594725.452033 33.549999 0.064050 84.960525 0.095465
1268594725.552040 33.599998 1.348100 85.098477 1.379515
1268594725.652046 33.599998 0.332450 85.134863 0.363865
1268594725.752075 33.549999 1.165100 85.254515 1.196515
1268594725.952066 33.549999 0.466650 85.420618 0.498065
1268594726.052072 33.549999 1.070550 85.530814 1.101965
1268594726.152078 33.549999 0.384300 85.572386 0.415715
1268594726.252086 33.549999 0.991250 85.674652 1.022665
1268594726.352092 33.599998 1.064450 85.784239 1.095865
1268594726.452581 33.599998 1.686650 85.956046 1.718065
1268594726.652112 33.549999 1.415200 86.233169 1.446615
1268594726.752120 33.599998 1.210850 86.357395 1.242265
1268594726.852124 33.599998 0.997350 86.460272 1.028765
1268594726.952132 33.549999 0.878400 86.551253 0.909815
1268594727.052138 33.549999 0.122000 86.566595 0.153415
1268594727.152148 33.599998 1.747650 86.744501 1.779065
1268594727.252153 33.599998 0.362950 86.783938 0.394365
1268594727.352157 33.599998 0.396500 86.826729 0.427915
1268594727.452165 33.599998 -0.195200 86.810351 -0.163785
1268594727.552171 33.549999 -0.430050 86.770487 -0.398635
1268594727.652176 33.549999 -0.536800 86.719949 -0.505385
1268594727.752186 33.549999 -0.494100 86.673680 -0.462685
1268594727.852192 33.549999 -0.875350 86.589287 -0.843935
1268594727.952198 33.549999 -1.091900 86.483238 -1.060485
1268594728.052204 33.549999 -1.122400 86.374140 -1.090985
1268594728.152209 33.549999 -0.664900 86.310791 -0.633485
1268594728.252217 33.549999 -0.722850 86.241648 -0.691435
1268594728.352223 33.549999 -0.768600 86.167929 -0.737185
1268594728.452229 33.549999 -0.820450 86.089026 -0.789035
1268594728.552236 33.599998 -0.613050 86.030862 -0.581635
1268594728.652243 33.599998 -0.927200 85.941284 -0.895785
1268594728.752294 33.549999 -1.375550 85.806870 -1.344135
1268594728.952266 33.599998 -1.290150 85.547803 -1.258735
1268594729.052270 33.599998 -1.220000 85.428945 -1.188585
1268594729.152277 33.599998 -1.241350 85.307951 -1.209935
1268594729.252283 33.599998 -0.655750 85.245518 -0.624335
1268594729.352290 33.599998 -1.302350 85.118424 -1.270935
1268594729.453371 33.599998 -1.128500 85.008716 -1.097085
1268594729.652308 33.599998 -1.662250 84.719759 -1.630835
1268594729.752315 33.599998 -0.823500 84.640550 -0.792085
1268594729.852323 33.599998 -1.485350 84.495157 -1.453935
1268594729.952329 33.549999 -0.051850 84.493113 -0.020435
1268594730.052335 33.549999 0.488000 84.545055 0.519415
1268594730.152361 33.599998 0.841800 84.632376 0.873215
1268594730.352355 33.599998 1.046150 84.807629 1.077565
1268594730.452360 33.599998 0.158600 84.826631 0.190015
1268594730.552368 33.549999 -0.475800 84.782192 -0.444385
1268594730.652374 33.549999 3.361100 85.121444 3.392515
1268594730.752381 33.549999 5.239900 85.648575 5.271315
1268594730.852464 33.549999 4.986750 86.150392 5.018165
1268594731.052402 33.549999 4.419450 87.118950 4.450865
1268594731.152407 33.599998 2.924950 87.414586 2.956365
1268594731.252413 33.599998 2.992050 87.716933 3.023465
1268594731.352422 33.549999 2.589450 87.979019 2.620865
1268594731.452426 33.549999 1.354200 88.117581 1.385615
1268594731.552445 33.599998 1.107150 88.231437 1.138565
1268594731.754271 33.599998 0.622200 88.389610 0.653615
1268594731.952461 33.599998 0.649650 88.530703 0.681065
1268594732.052466 33.599998 0.860100 88.619855 0.891515
1268594732.152471 33.549999 0.115900 88.634586 0.147315
1268594732.252479 33.549999 0.393450 88.677073 0.424865
1268594732.352485 33.599998 -0.198250 88.660389 -0.166835
1268594732.452506 33.599998 -0.503250 88.613206 -0.471835
1268594732.652506 33.599998 -0.036600 88.653344 -0.005185
1268594732.752512 33.599998 0.253150 88.681800 0.284565
1268594732.852518 33.599998 0.390400 88.723982 0.421815
1268594732.952525 33.549999 -0.198250 88.707298 -0.166835
1268594733.052532 33.549999 0.298900 88.740330 0.330315
1268594733.152538 33.549999 -0.048800 88.738591 -0.017385
1268594733.252544 33.549999 -0.155550 88.726178 -0.124135
1268594733.352561 33.599998 1.479250 88.877244 1.510665
1268594733.552564 33.549999 2.558950 89.284907 2.590365
1268594733.652570 33.549999 2.943250 89.582374 2.974665
1268594733.752579 33.599998 2.812100 89.866725 2.843515
1268594733.852591 33.599998 3.257400 90.195607 3.288815
1268594733.952592 33.549999 6.203700 90.819118 6.235115
1268594734.054966 33.549999 10.144300 91.836690 10.175715
1268594734.252610 33.549999 13.542000 94.273213 13.573415
1268594734.352617 33.549999 14.560700 95.732424 14.592115
1268594734.452623 33.549999 14.539350 97.189501 14.570765
1268594734.552629 33.549999 15.021250 98.694767 15.052665
1268594734.652636 33.549999 15.067000 100.204609 15.098415
1268594734.752645 33.549999 14.920600 101.699810 14.952015
1268594734.852648 33.549999 14.530200 103.155972 14.561615
1268594734.952658 33.599998 15.591600 104.718273 15.623015
1268594735.052663 33.599998 16.134500 106.334865 16.165915
1268594735.152668 33.599998 17.629000 108.100906 17.660415
1268594735.252693 33.599998 18.946600 109.998708 18.978015
1268594735.452689 33.599998 20.062900 113.852566 20.094315
1268594735.552696 33.599998 16.704850 115.526192 16.736265
1268594735.652701 33.599998 18.519600 117.381294 18.551015
1268594735.752707 33.549999 20.184900 119.402925 20.216315
1268594735.852715 33.549999 17.812000 121.187267 17.843415
